t,frame_id,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,raw_vnymr
1763590191.0707912,imu1_Frame,0.02555,-0.021605,-0.318246,0.616,0.791,-9.627,1.4410000000000001e-05,-9.86e-06,3.659e-05,"$VNYMR,+096.932,+003.408,+001.044,+00.1441,-00.0986,+00.3659,+00.616,+00.791,-09.627,+00.025550,-00.021605,-00.318246*60
"
1763590191.1007102,imu1_Frame,0.02437,-0.012709,-0.322938,0.766,0.955,-9.408,1.5e-05,-9.270000000000001e-06,3.569e-05,"$VNYMR,+096.470,+003.423,+001.049,+00.1500,-00.0927,+00.3569,+00.766,+00.955,-09.408,+00.024370,-00.012709,-00.322938*6C
"
1763590191.1207035,imu1_Frame,0.015435,0.001531,-0.321907,0.863,0.839,-9.296,1.4760000000000001e-05,-9.15e-06,3.62e-05,"$VNYMR,+096.007,+003.425,+001.042,+00.1476,-00.0915,+00.3620,+00.863,+00.839,-09.296,+00.015435,+00.001531,-00.321907*6C
"
1763590191.1506484,imu1_Frame,0.00305,-0.019632,-0.317218,0.929,0.922,-8.876,1.605e-05,-8.580000000000001e-06,3.625e-05,"$VNYMR,+095.541,+003.435,+001.019,+00.1605,-00.0858,+00.3625,+00.929,+00.922,-08.876,+00.003050,-00.019632,-00.317218*62
"
1763590191.1706095,imu1_Frame,0.000711,-0.005759,-0.32016,1.051,1.318,-9.159,1.535e-05,-8.68e-06,3.6620000000000005e-05,"$VNYMR,+095.077,+003.462,+000.985,+00.1535,-00.0868,+00.3662,+01.051,+01.318,-09.159,+00.000711,-00.005759,-00.320160*65
"
1763590191.2007027,imu1_Frame,0.004709,0.015758,-0.323465,0.49,1.085,-9.988,1.5110000000000003e-05,-9.04e-06,3.661e-05,"$VNYMR,+094.606,+003.471,+000.961,+00.1511,-00.0904,+00.3661,+00.490,+01.085,-09.988,+00.004709,+00.015758,-00.323465*61
"
1763590191.2206461,imu1_Frame,0.013329,0.019218,-0.320542,0.644,1.164,-10.521,1.558e-05,-9.410000000000001e-06,3.624e-05,"$VNYMR,+094.140,+003.491,+000.947,+00.1558,-00.0941,+00.3624,+00.644,+01.164,-10.521,+00.013329,+00.019218,-00.320542*6B
"
1763590191.2508662,imu1_Frame,0.029732,0.000518,-0.327682,1.123,1.448,-9.819,1.523e-05,-8.68e-06,3.609e-05,"$VNYMR,+093.677,+003.504,+000.948,+00.1523,-00.0868,+00.3609,+01.123,+01.448,-09.819,+00.029732,+00.000518,-00.327682*66
"
1763590191.270485,imu1_Frame,0.0233,0.039391,-0.318189,0.751,1.177,-9.911,1.604e-05,-9.3e-06,3.6e-05,"$VNYMR,+093.214,+003.509,+000.958,+00.1604,-00.0930,+00.3600,+00.751,+01.177,-09.911,+00.023300,+00.039391,-00.318189*68
"
1763590191.3006053,imu1_Frame,0.020506,0.022122,-0.31785,0.45,1.103,-9.839,1.536e-05,-7.96e-06,3.5560000000000005e-05,"$VNYMR,+092.752,+003.513,+000.965,+00.1536,-00.0796,+00.3556,+00.450,+01.103,-09.839,+00.020506,+00.022122,-00.317850*60
"
1763590191.3209014,imu1_Frame,0.024027,-0.016177,-0.320632,0.812,1.059,-9.442,1.6170000000000003e-05,-8.47e-06,3.626e-05,"$VNYMR,+092.292,+003.516,+000.967,+00.1617,-00.0847,+00.3626,+00.812,+01.059,-09.442,+00.024027,-00.016177,-00.320632*60
"
1763590191.3508873,imu1_Frame,0.019221,-0.0067,-0.322719,1.216,0.873,-9.071,1.628e-05,-8.47e-06,3.574e-05,"$VNYMR,+091.828,+003.522,+000.960,+00.1628,-00.0847,+00.3574,+01.216,+00.873,-09.071,+00.019221,-00.006700,-00.322719*6D
"
1763590191.3708794,imu1_Frame,0.024449,0.000876,-0.323802,0.422,1.351,-9.152,1.687e-05,-7.64e-06,3.6280000000000005e-05,"$VNYMR,+091.369,+003.518,+000.951,+00.1687,-00.0764,+00.3628,+00.422,+01.351,-09.152,+00.024449,+00.000876,-00.323802*6F
"
1763590191.4022827,imu1_Frame,0.03749,-0.037666,-0.3248,0.375,1.308,-9.553,1.698e-05,-8.61e-06,3.537e-05,"$VNYMR,+090.910,+003.510,+000.955,+00.1698,-00.0861,+00.3537,+00.375,+01.308,-09.553,+00.037490,-00.037666,-00.324800*6D
"
1763590191.4210804,imu1_Frame,0.030008,-0.007006,-0.314654,0.831,1.406,-9.538,1.721e-05,-9.57e-06,3.566e-05,"$VNYMR,+090.446,+003.520,+000.963,+00.1721,-00.0957,+00.3566,+00.831,+01.406,-09.538,+00.030008,-00.007006,-00.314654*64
"
1763590191.450525,imu1_Frame,0.039821,0.000542,-0.324437,1.04,1.437,-9.643,1.7199999999999998e-05,-9.810000000000001e-06,3.605e-05,"$VNYMR,+089.980,+003.511,+000.983,+00.1720,-00.0981,+00.3605,+01.040,+01.437,-09.643,+00.039821,+00.000542,-00.324437*63
"
1763590191.4701722,imu1_Frame,0.040566,0.007873,-0.333853,0.248,1.11,-9.658,1.8140000000000003e-05,-9.48e-06,3.596e-05,"$VNYMR,+089.511,+003.487,+001.007,+00.1814,-00.0948,+00.3596,+00.248,+01.110,-09.658,+00.040566,+00.007873,-00.333853*68
"
1763590191.5010443,imu1_Frame,0.033377,-0.011774,-0.328994,0.448,0.903,-9.923,1.756e-05,-9.220000000000002e-06,3.54e-05,"$VNYMR,+089.040,+003.477,+001.025,+00.1756,-00.0922,+00.3540,+00.448,+00.903,-09.923,+00.033377,-00.011774,-00.328994*6D
"
1763590191.5202284,imu1_Frame,0.032251,-0.034831,-0.328987,0.458,1.138,-9.572,1.906e-05,-1.0470000000000001e-05,3.587e-05,"$VNYMR,+088.569,+003.468,+001.040,+00.1906,-00.1047,+00.3587,+00.458,+01.138,-09.572,+00.032251,-00.034831,-00.328987*63
"
1763590191.5507958,imu1_Frame,0.033884,-0.015272,-0.335073,0.833,1.202,-9.229,1.813e-05,-1.0440000000000002e-05,3.6230000000000004e-05,"$VNYMR,+088.091,+003.451,+001.056,+00.1813,-00.1044,+00.3623,+00.833,+01.202,-09.229,+00.033884,-00.015272,-00.335073*66
"
1763590191.5708873,imu1_Frame,0.038194,-0.025399,-0.333176,0.954,1.035,-9.476,1.883e-05,-1.0340000000000001e-05,3.5730000000000005e-05,"$VNYMR,+087.613,+003.444,+001.072,+00.1883,-00.1034,+00.3573,+00.954,+01.035,-09.476,+00.038194,-00.025399,-00.333176*63
"
1763590191.601063,imu1_Frame,0.024739,0.008706,-0.333321,0.745,0.938,-10.333,1.848e-05,-1.021e-05,3.5980000000000004e-05,"$VNYMR,+087.137,+003.449,+001.085,+00.1848,-00.1021,+00.3598,+00.745,+00.938,-10.333,+00.024739,+00.008706,-00.333321*63
"
1763590191.6206648,imu1_Frame,0.02991,0.008357,-0.340605,0.525,0.79,-9.83,1.848e-05,-1.0330000000000001e-05,3.677e-05,"$VNYMR,+086.655,+003.447,+001.097,+00.1848,-00.1033,+00.3677,+00.525,+00.790,-09.830,+00.029910,+00.008357,-00.340605*6A
"
1763590191.650655,imu1_Frame,0.020411,-0.002136,-0.328747,1.065,1.339,-9.494,1.942e-05,-8.910000000000001e-06,3.5610000000000006e-05,"$VNYMR,+086.176,+003.453,+001.103,+00.1942,-00.0891,+00.3561,+01.065,+01.339,-09.494,+00.020411,-00.002136,-00.328747*6A
"
1763590191.6711247,imu1_Frame,0.037216,0.011384,-0.328339,0.779,1.358,-9.774,1.871e-05,-1.0100000000000002e-05,3.651e-05,"$VNYMR,+085.699,+003.479,+001.116,+00.1871,-00.1010,+00.3651,+00.779,+01.358,-09.774,+00.037216,+00.011384,-00.328339*66
"
1763590191.7010472,imu1_Frame,0.04766,0.013521,-0.335119,0.769,1.178,-9.575,1.93e-05,-9.750000000000002e-06,3.588e-05,"$VNYMR,+085.223,+003.489,+001.145,+00.1930,-00.0975,+00.3588,+00.769,+01.178,-09.575,+00.047660,+00.013521,-00.335119*65
"
1763590191.720311,imu1_Frame,0.042984,0.014117,-0.328687,1.028,1.095,-9.573,1.9430000000000002e-05,-8.43e-06,3.613e-05,"$VNYMR,+084.747,+003.502,+001.182,+00.1943,-00.0843,+00.3613,+01.028,+01.095,-09.573,+00.042984,+00.014117,-00.328687*66
"
1763590191.750829,imu1_Frame,0.045973,0.012553,-0.320935,1.256,1.364,-9.602,1.861e-05,-8.890000000000001e-06,3.689e-05,"$VNYMR,+084.277,+003.522,+001.216,+00.1861,-00.0889,+00.3689,+01.256,+01.364,-09.602,+00.045973,+00.012553,-00.320935*68
"
1763590191.770728,imu1_Frame,0.042421,-0.006053,-0.333114,0.682,0.771,-9.856,1.954e-05,-9.04e-06,3.601e-05,"$VNYMR,+083.799,+003.518,+001.249,+00.1954,-00.0904,+00.3601,+00.682,+00.771,-09.856,+00.042421,-00.006053,-00.333114*6A
"
1763590191.8013146,imu1_Frame,0.033261,0.001279,-0.324291,0.967,1.18,-9.779,1.977e-05,-8.81e-06,3.6670000000000006e-05,"$VNYMR,+083.327,+003.518,+001.272,+00.1977,-00.0881,+00.3667,+00.967,+01.180,-09.779,+00.033261,+00.001279,-00.324291*66
"
1763590191.8208115,imu1_Frame,0.036424,-0.028715,-0.330433,0.788,1.246,-9.832,2.025e-05,-7.860000000000001e-06,3.563e-05,"$VNYMR,+082.854,+003.500,+001.291,+00.2025,-00.0786,+00.3563,+00.788,+01.246,-09.832,+00.036424,-00.028715,-00.330433*63
"
1763590191.8509943,imu1_Frame,0.03373,-0.009477,-0.333232,1.009,1.057,-9.385,2.035e-05,-9.06e-06,3.6570000000000004e-05,"$VNYMR,+082.374,+003.483,+001.310,+00.2035,-00.0906,+00.3657,+01.009,+01.057,-09.385,+00.033730,-00.009477,-00.333232*62
"
1763590191.8707395,imu1_Frame,0.046172,-0.0253,-0.337212,0.622,1.163,-9.71,2.07e-05,-9.19e-06,3.54e-05,"$VNYMR,+081.897,+003.459,+001.334,+00.2070,-00.0919,+00.3540,+00.622,+01.163,-09.710,+00.046172,-00.025300,-00.337212*61
"
1763590191.9007864,imu1_Frame,0.043085,-0.039917,-0.334828,0.343,1.217,-9.574,2.105e-05,-9.68e-06,3.5820000000000006e-05,"$VNYMR,+081.419,+003.423,+001.361,+00.2105,-00.0968,+00.3582,+00.343,+01.217,-09.574,+00.043085,-00.039917,-00.334828*62
"
1763590191.9207366,imu1_Frame,0.044352,-0.033908,-0.334407,0.741,1.104,-9.543,2.1400000000000002e-05,-9.33e-06,3.557e-05,"$VNYMR,+080.934,+003.412,+001.385,+00.2140,-00.0933,+00.3557,+00.741,+01.104,-09.543,+00.044352,-00.033908,-00.334407*66
"
1763590191.9508162,imu1_Frame,0.03183,-0.035953,-0.33349,0.623,0.998,-9.328,2.1410000000000003e-05,-8.37e-06,3.569e-05,"$VNYMR,+080.447,+003.395,+001.403,+00.2141,-00.0837,+00.3569,+00.623,+00.998,-09.328,+00.031830,-00.035953,-00.333490*69
"
1763590191.9708533,imu1_Frame,0.023174,0.001128,-0.340743,0.825,0.888,-9.727,2.059e-05,-9.070000000000001e-06,3.645e-05,"$VNYMR,+079.955,+003.374,+001.413,+00.2059,-00.0907,+00.3645,+00.825,+00.888,-09.727,+00.023174,+00.001128,-00.340743*6D
"
1763590192.000922,imu1_Frame,0.020767,-0.01682,-0.352848,0.573,0.594,-9.434,2.175e-05,-9.7e-06,3.5720000000000004e-05,"$VNYMR,+079.460,+003.362,+001.414,+00.2175,-00.0970,+00.3572,+00.573,+00.594,-09.434,+00.020767,-00.016820,-00.352848*60
"
1763590192.0210378,imu1_Frame,0.013691,0.029737,-0.346313,0.646,1.165,-9.588,2.1170000000000002e-05,-9.32e-06,3.634e-05,"$VNYMR,+078.968,+003.382,+001.403,+00.2117,-00.0932,+00.3634,+00.646,+01.165,-09.588,+00.013691,+00.029737,-00.346313*6C
"
1763590192.050838,imu1_Frame,0.025191,-0.011061,-0.347964,0.614,1.101,-9.438,2.267e-05,-1.008e-05,3.51e-05,"$VNYMR,+078.473,+003.374,+001.399,+00.2267,-00.1008,+00.3510,+00.614,+01.101,-09.438,+00.025191,-00.011061,-00.347964*69
"
1763590192.0712345,imu1_Frame,0.018105,0.01246,-0.340983,0.649,1.148,-9.062,2.1740000000000002e-05,-1.006e-05,3.611e-05,"$VNYMR,+077.980,+003.388,+001.397,+00.2174,-00.1006,+00.3611,+00.649,+01.148,-09.062,+00.018105,+00.012460,-00.340983*64
"
1763590192.1012585,imu1_Frame,0.032758,0.001071,-0.341532,0.925,1.299,-9.174,2.267e-05,-1.021e-05,3.629e-05,"$VNYMR,+077.488,+003.421,+001.403,+00.2267,-00.1021,+00.3629,+00.925,+01.299,-09.174,+00.032758,+00.001071,-00.341532*6B
"
1763590192.121203,imu1_Frame,0.030838,0.01018,-0.344451,0.952,0.851,-9.779,2.256e-05,-1.008e-05,3.51e-05,"$VNYMR,+076.992,+003.438,+001.415,+00.2256,-00.1008,+00.3510,+00.952,+00.851,-09.779,+00.030838,+00.010180,-00.344451*62
"
1763590192.15111,imu1_Frame,0.034624,0.019346,-0.342812,1.114,1.158,-9.97,2.267e-05,-1.021e-05,3.655e-05,"$VNYMR,+076.503,+003.468,+001.429,+00.2267,-00.1021,+00.3655,+01.114,+01.158,-09.970,+00.034624,+00.019346,-00.342812*61
"
1763590192.1711423,imu1_Frame,0.031139,-0.00554,-0.342392,0.742,1.134,-9.608,2.2910000000000003e-05,-9.85e-06,3.5770000000000005e-05,"$VNYMR,+076.016,+003.479,+001.444,+00.2291,-00.0985,+00.3577,+00.742,+01.134,-09.608,+00.031139,-00.005540,-00.342392*6F
"
1763590192.201287,imu1_Frame,0.021924,0.01079,-0.338196,1.326,1.007,-9.754,2.2800000000000002e-05,-9.25e-06,3.6280000000000005e-05,"$VNYMR,+075.526,+003.497,+001.451,+00.2280,-00.0925,+00.3628,+01.326,+01.007,-09.754,+00.021924,+00.010790,-00.338196*60
"
1763590192.2207336,imu1_Frame,0.019581,-0.020197,-0.333908,0.992,1.258,-9.689,2.326e-05,-9.14e-06,3.63e-05,"$VNYMR,+075.042,+003.503,+001.448,+00.2326,-00.0914,+00.3630,+00.992,+01.258,-09.689,+00.019581,-00.020197,-00.333908*60
"
1763590192.2508426,imu1_Frame,0.018814,-0.006187,-0.34354,1.04,1.148,-9.589,2.327e-05,-8.540000000000001e-06,3.656e-05,"$VNYMR,+074.555,+003.506,+001.446,+00.2327,-00.0854,+00.3656,+01.040,+01.148,-09.589,+00.018814,-00.006187,-00.343540*69
"
1763590192.270738,imu1_Frame,0.032805,-0.008575,-0.344724,0.926,1.03,-9.585,2.397e-05,-8.08e-06,3.697e-05,"$VNYMR,+074.068,+003.525,+001.447,+00.2397,-00.0808,+00.3697,+00.926,+01.030,-09.585,+00.032805,-00.008575,-00.344724*6F
"
1763590192.3009212,imu1_Frame,0.034414,0.004949,-0.340791,0.847,1.407,-9.523,2.327e-05,-8.42e-06,3.642000000000001e-05,"$VNYMR,+073.580,+003.536,+001.458,+00.2327,-00.0842,+00.3642,+00.847,+01.407,-09.523,+00.034414,+00.004949,-00.340791*69
"
1763590192.320761,imu1_Frame,0.051786,0.000317,-0.346136,1.001,1.143,-9.89,2.385e-05,-8.44e-06,3.645e-05,"$VNYMR,+073.090,+003.537,+001.487,+00.2385,-00.0844,+00.3645,+01.001,+01.143,-09.890,+00.051786,+00.000317,-00.346136*6F
"
1763590192.3511534,imu1_Frame,0.04495,0.02534,-0.34432,0.702,1.139,-9.765,2.396e-05,-8.8e-06,3.593e-05,"$VNYMR,+072.601,+003.566,+001.519,+00.2396,-00.0880,+00.3593,+00.702,+01.139,-09.765,+00.044950,+00.025340,-00.344320*6E
"
1763590192.370288,imu1_Frame,0.053125,0.014725,-0.33689,0.86,1.405,-9.667,2.443e-05,-8.930000000000001e-06,3.621e-05,"$VNYMR,+072.114,+003.591,+001.562,+00.2443,-00.0893,+00.3621,+00.860,+01.405,-09.667,+00.053125,+00.014725,-00.336890*60
"
1763590192.4008622,imu1_Frame,0.058291,-0.007502,-0.34257,0.63,0.908,-9.731,2.443e-05,-9.17e-06,3.635e-05,"$VNYMR,+071.626,+003.604,+001.615,+00.2443,-00.0917,+00.3635,+00.630,+00.908,-09.731,+00.058291,-00.007502,-00.342570*6D
"
1763590192.4202926,imu1_Frame,0.053855,0.016695,-0.335479,1.201,1.069,-9.115,2.4440000000000003e-05,-8.210000000000001e-06,3.66e-05,"$VNYMR,+071.140,+003.636,+001.663,+00.2444,-00.0821,+00.3660,+01.201,+01.069,-09.115,+00.053855,+00.016695,-00.335479*6B
"
1763590192.451109,imu1_Frame,0.060476,-0.025165,-0.338116,0.613,1.135,-9.409,2.489e-05,-9.19e-06,3.558e-05,"$VNYMR,+070.655,+003.653,+001.710,+00.2489,-00.0919,+00.3558,+00.613,+01.135,-09.409,+00.060476,-00.025165,-00.338116*68
"
1763590192.4709234,imu1_Frame,0.044201,0.013755,-0.337849,1.199,0.945,-9.619,2.5130000000000005e-05,-8.71e-06,3.664e-05,"$VNYMR,+070.166,+003.682,+001.746,+00.2513,-00.0871,+00.3664,+01.199,+00.945,-09.619,+00.044201,+00.013755,-00.337849*62
"
1763590192.5008874,imu1_Frame,0.049714,-0.002094,-0.344577,0.906,1.163,-10.011,2.501e-05,-8.83e-06,3.571e-05,"$VNYMR,+069.678,+003.705,+001.776,+00.2501,-00.0883,+00.3571,+00.906,+01.163,-10.011,+00.049714,-00.002094,-00.344577*66
"
1763590192.5208695,imu1_Frame,0.048683,0.01253,-0.348036,1.094,1.209,-9.383,2.5480000000000003e-05,-8.840000000000002e-06,3.665e-05,"$VNYMR,+069.187,+003.721,+001.806,+00.2548,-00.0884,+00.3665,+01.094,+01.209,-09.383,+00.048683,+00.012530,-00.348036*61
"
1763590192.550836,imu1_Frame,0.048122,0.005092,-0.346277,0.558,0.761,-9.435,2.606e-05,-9.220000000000002e-06,3.5759999999999996e-05,"$VNYMR,+068.691,+003.735,+001.838,+00.2606,-00.0922,+00.3576,+00.558,+00.761,-09.435,+00.048122,+00.005092,-00.346277*67
"
1763590192.5707614,imu1_Frame,0.043084,0.013832,-0.34915,1.018,1.005,-9.627,2.536e-05,-9.44e-06,3.705e-05,"$VNYMR,+068.196,+003.766,+001.862,+00.2536,-00.0944,+00.3705,+01.018,+01.005,-09.627,+00.043084,+00.013832,-00.349150*67
"
1763590192.600793,imu1_Frame,0.050078,-0.003969,-0.352379,1.257,0.925,-9.653,2.583e-05,-9.09e-06,3.588e-05,"$VNYMR,+067.695,+003.779,+001.889,+00.2583,-00.0909,+00.3588,+01.257,+00.925,-09.653,+00.050078,-00.003969,-00.352379*6D
"
1763590192.6207955,imu1_Frame,0.040904,0.023529,-0.350311,1.153,0.942,-9.809,2.5940000000000002e-05,-8.740000000000001e-06,3.641e-05,"$VNYMR,+067.192,+003.805,+001.917,+00.2594,-00.0874,+00.3641,+01.153,+00.942,-09.809,+00.040904,+00.023529,-00.350311*60
"
1763590192.6506433,imu1_Frame,0.051191,0.002094,-0.344209,1.151,1.273,-9.754,2.618e-05,-8.98e-06,3.616e-05,"$VNYMR,+066.694,+003.821,+001.952,+00.2618,-00.0898,+00.3616,+01.151,+01.273,-09.754,+00.051191,+00.002094,-00.344209*64
"
1763590192.6703887,imu1_Frame,0.052725,-0.00215,-0.352619,1.201,0.843,-9.265,2.676e-05,-8.160000000000001e-06,3.6700000000000004e-05,"$VNYMR,+066.192,+003.830,+001.990,+00.2676,-00.0816,+00.3670,+01.201,+00.843,-09.265,+00.052725,-00.002150,-00.352619*6B
"
1763590192.7009757,imu1_Frame,0.046575,0.00052,-0.342339,1.327,0.909,-9.396,2.6650000000000004e-05,-8.15e-06,3.604e-05,"$VNYMR,+065.697,+003.842,+002.020,+00.2665,-00.0815,+00.3604,+01.327,+00.909,-09.396,+00.046575,+00.000520,-00.342339*68
"
1763590192.7209558,imu1_Frame,0.041153,-0.023435,-0.338682,1.077,0.971,-9.422,2.7110000000000003e-05,-8.409999999999999e-06,3.6580000000000006e-05,"$VNYMR,+065.208,+003.845,+002.044,+00.2711,-00.0841,+00.3658,+01.077,+00.971,-09.422,+00.041153,-00.023435,-00.338682*69
"
1763590192.750698,imu1_Frame,0.030754,-0.010486,-0.340283,1.565,0.706,-9.452,2.701e-05,-7.2100000000000004e-06,3.7090000000000006e-05,"$VNYMR,+064.716,+003.862,+002.054,+00.2701,-00.0721,+00.3709,+01.565,+00.706,-09.452,+00.030754,-00.010486,-00.340283*61
"
1763590192.7702825,imu1_Frame,0.019164,-0.023797,-0.338586,1.58,0.669,-9.801,2.8050000000000004e-05,-7.95e-06,3.622e-05,"$VNYMR,+064.229,+003.866,+002.051,+00.2805,-00.0795,+00.3622,+01.580,+00.669,-09.801,+00.019164,-00.023797,-00.338586*6C
"
1763590192.8008053,imu1_Frame,0.010556,0.033988,-0.343082,1.155,0.99,-9.884,2.7470000000000003e-05,-7.7e-06,3.62e-05,"$VNYMR,+063.741,+003.869,+002.039,+00.2747,-00.0770,+00.3620,+01.155,+00.990,-09.884,+00.010556,+00.033988,-00.343082*6F
"
1763590192.8208573,imu1_Frame,0.02006,0.000487,-0.348321,0.493,0.746,-10.146,2.7930000000000002e-05,-7.4700000000000005e-06,3.621e-05,"$VNYMR,+063.246,+003.870,+002.037,+00.2793,-00.0747,+00.3621,+00.493,+00.746,-10.146,+00.020060,+00.000487,-00.348321*63
"
1763590192.8507874,imu1_Frame,0.031858,-0.023017,-0.33928,0.861,1.233,-9.553,2.7470000000000003e-05,-7.820000000000001e-06,3.659e-05,"$VNYMR,+062.754,+003.882,+002.047,+00.2747,-00.0782,+00.3659,+00.861,+01.233,-09.553,+00.031858,-00.023017,-00.339280*6B
"
1763590192.8706832,imu1_Frame,0.044321,-0.018941,-0.348235,0.514,1.031,-10.14,2.84e-05,-7.000000000000001e-06,3.636e-05,"$VNYMR,+062.258,+003.891,+002.072,+00.2840,-00.0700,+00.3636,+00.514,+01.031,-10.140,+00.044321,-00.018941,-00.348235*61
"
1763590192.9006896,imu1_Frame,0.049093,-0.038268,-0.346521,1.32,1.214,-9.207,2.782e-05,-7.59e-06,3.6740000000000004e-05,"$VNYMR,+061.759,+003.907,+002.104,+00.2782,-00.0759,+00.3674,+01.320,+01.214,-09.207,+00.049093,-00.038268,-00.346521*67
"
1763590192.9208932,imu1_Frame,0.048443,-0.052691,-0.347738,1.202,1.252,-8.909,2.852e-05,-7.610000000000001e-06,3.611e-05,"$VNYMR,+061.262,+003.913,+002.136,+00.2852,-00.0761,+00.3611,+01.202,+01.252,-08.909,+00.048443,-00.052691,-00.347738*6E
"
1763590192.9511337,imu1_Frame,0.042727,-0.001738,-0.349516,1.582,0.925,-9.38,2.828e-05,-8.44e-06,3.5980000000000004e-05,"$VNYMR,+060.761,+003.929,+002.161,+00.2828,-00.0844,+00.3598,+01.582,+00.925,-09.380,+00.042727,-00.001738,-00.349516*65
"
1763590192.9709442,imu1_Frame,0.036233,0.002491,-0.348137,0.907,1.135,-9.715,2.8749999999999997e-05,-7.4899999999999994e-06,3.585e-05,"$VNYMR,+060.262,+003.935,+002.176,+00.2875,-00.0749,+00.3585,+00.907,+01.135,-09.715,+00.036233,+00.002491,-00.348137*6E
"
1763590193.001484,imu1_Frame,0.02555,0.009597,-0.347758,0.596,1.046,-9.892,2.8749999999999997e-05,-7.4899999999999994e-06,3.625e-05,"$VNYMR,+059.764,+003.925,+002.182,+00.2875,-00.0749,+00.3625,+00.596,+01.046,-09.892,+00.025550,+00.009597,-00.347758*69
"
1763590193.020798,imu1_Frame,0.028462,-0.018843,-0.347677,0.277,0.66,-10.347,2.991e-05,-8.000000000000001e-06,3.617e-05,"$VNYMR,+059.263,+003.913,+002.182,+00.2991,-00.0800,+00.3617,+00.277,+00.660,-10.347,+00.028462,-00.018843,-00.347677*65
"
1763590193.0506122,imu1_Frame,0.028457,-0.029332,-0.34936,0.93,1.063,-9.73,2.945e-05,-7.75e-06,3.5759999999999996e-05,"$VNYMR,+058.765,+003.909,+002.178,+00.2945,-00.0775,+00.3576,+00.930,+01.063,-09.730,+00.028457,-00.029332,-00.349360*6D
"
1763590193.070756,imu1_Frame,0.034332,-0.03495,-0.340785,0.749,1.196,-10.152,2.98e-05,-7.520000000000001e-06,3.524e-05,"$VNYMR,+058.270,+003.900,+002.185,+00.2980,-00.0752,+00.3524,+00.749,+01.196,-10.152,+00.034332,-00.034950,-00.340785*60
"
1763590193.1010408,imu1_Frame,0.044482,-0.021672,-0.347201,1.193,0.87,-9.634,2.991e-05,-7.520000000000001e-06,3.604e-05,"$VNYMR,+057.770,+003.890,+002.207,+00.2991,-00.0752,+00.3604,+01.193,+00.870,-09.634,+00.044482,-00.021672,-00.347201*6B
"
1763590193.1208475,imu1_Frame,0.054311,-0.047143,-0.3417,0.987,1.043,-9.21,3.061e-05,-7.420000000000001e-06,3.567e-05,"$VNYMR,+057.279,+003.876,+002.241,+00.3061,-00.0742,+00.3567,+00.987,+01.043,-09.210,+00.054311,-00.047143,-00.341700*61
"
1763590193.1507397,imu1_Frame,0.038946,0.012682,-0.343317,0.98,0.65,-9.483,3.086e-05,-6.35e-06,3.58e-05,"$VNYMR,+056.784,+003.871,+002.271,+00.3086,-00.0635,+00.3580,+00.980,+00.650,-09.483,+00.038946,+00.012682,-00.343317*62
"
1763590193.1707745,imu1_Frame,0.042881,-0.014194,-0.341684,1.2,0.773,-9.383,3.12e-05,-6.6e-06,3.542e-05,"$VNYMR,+056.292,+003.879,+002.290,+00.3120,-00.0660,+00.3542,+01.200,+00.773,-09.383,+00.042881,-00.014194,-00.341684*6B
"
1763590193.2009523,imu1_Frame,0.029972,0.001449,-0.339356,0.848,0.908,-9.319,3.1440000000000004e-05,-6.24e-06,3.635e-05,"$VNYMR,+055.805,+003.884,+002.297,+00.3144,-00.0624,+00.3635,+00.848,+00.908,-09.319,+00.029972,+00.001449,-00.339356*6C
"
1763590193.2209995,imu1_Frame,0.029487,-0.017771,-0.333805,1.354,1.028,-9.545,3.155e-05,-6.610000000000001e-06,3.57e-05,"$VNYMR,+055.319,+003.901,+002.296,+00.3155,-00.0661,+00.3570,+01.354,+01.028,-09.545,+00.029487,-00.017771,-00.333805*6F
"
